ticket_id,cst_id,prd_key,emp_id,issue_category,status,open_date,resolution_date
TKT-03922,12030,FR_R38B_52,EMP142,Shipping,Closed,02/10/2013,2013-05-12
TKT-03923,25680,BK-T18Y-54,EMP260,Shipping,Pending,2014-03-17,
TKT-03924,14392,SB-M891-L,EMP194,Account,Pending,2015-05-10,
TKT-03925,12803,VE-C304-L,EMP017,Returns,Pending,2013-05-31,
TKT-03926,25788,BK-R79Y-42,EMP001,Technical,Pending,2017-09-20,
TKT-03927,24916,CS-6583,EMP155,Account,open,2013-07-15,
TKT-03928,11917,BK-M68B-42,EMP177,Technical,open,2019-10-14,
TKT-03929,20799,BK-R50B-62,EMP117,Returns,Pending,2018-08-07,
TKT-03930,20502,SH-W890-M,EMP158,Product,Pending,10/07/2020,
TKT-03931,20268,TG-W091-L,EMP039,Technical,Closed,06/13/2024,2024-07-05
TKT-03932,,BK-R19B-44,EMP297,Billing,Pending,03/14/2018,
TKT-03933,12524,TG-W091-S,EMP099,Shipping,Open,2018-03-26,
TKT-03934,24644,BK-R89R-48,EMP280,BILLING,Pending,2018-08-06,
TKT-03935,28281,FR-M21B-48,EMP218,billing,Rsolvd,2022-10-13,2022-12-04
TKT-03936,17616,BK-M68S-46,EMP224,Billing,Open,2016-01-30,
TKT-03937,18795,BK-R50R-44,EMP149,Technical,Closed,2023-07-25,10/19/2023
TKT-03938,11249,FK-5136,EMP287,Billing,Open,2024-12-01,
TKT-03939,16922,HS-0296,EMP251,Product,Pending,2017-06-23,
TKT-03940,23924,BK-R50B-52,EMP271,Product,open,2024-07-21,
TKT-03941,27215,BK-R79Y-42,EMP134,Billing,OPEN,2014-07-22,
TKT-03942,24053,FR-M63S-40,EMP273,Shipping,Closed,2015-01-20,2015-03-06
TKT-03943,21498,HY-1023-70,EMP197,Shipping,Pending,2024-08-03,
TKT-03944,17325,HL-U509-R,EMP187,Technical,resolved,2019-03-06,2019-05-24
TKT-03945,18538,FR-T67U-58,EMP094,account,Resolved,2012-09-18,10/21/2012
TKT-03946,23824,,EMP028,Billing,Pending,2015-03-03,
TKT-03947,12709,RA-H123,EMP072,Account,Open,08/10/2015,
TKT-03948,16913,BK-T18Y-54,EMP006,Shipping,Opened,2016-05-14,
TKT-03949,16537,PRD-BK-T79U-60,EMP109,Returns,Open,2020-11-09,
TKT-03950,999999,FR-M21S-44,EMP176,Billing,Opened,2017-03-26,
TKT-03951,25127,FR-M21S-52,EMP027,Billing,Open,2011-02-12,
TKT-03952,22165,LO-C100,EMP207,Account,Resolved,2018-01-10,03/05/2018
TKT-03953,15750,TI-R092,EMP196,General,Closed,2021-07-31,11/23/2021
TKT-03954,17908,RW-T905,EMP095,Product,OPEN,2017-08-19,
TKT-03955,28241,GL-F110-L,EMP272,Returns,Open,2016-03-21,
TKT-03956,14464,FR-T98U-60,EMP167,Technical,Pending,2022-10-24,
TKT-03957,25992,BK-M18B-48,EMP208,Account,resolved,2021-09-16,12/03/2021
TKT-03958,14467,SH-M897-S,EMP231,Shipping,Open,2012-02-12,
TKT-03959,20173,BK-R68R-58,EMP267,Shipping,Closed,2012-07-04,2012-09-26
TKT-03960,17576,TG-W091-L,,Product,Closed,11/22/2022,2022-12-13
TKT-03961,13915,BK-R68R-48,EMP029,Product,Closed,2014-09-04,2014-11-02
TKT-03962,17223,BK-R93R-52,EMP068,Billing,Pending,2012-09-13,
TKT-03963,19327,FR-M21B-52,EMP084,Account,Open,07/25/2016,
TKT-03964,23125,SE-R581,EMP069,Product,Pending,04/21/2019,
TKT-03965,13330,PRD-HB-M763,EMP278,Account,OPEN,10/17/2021,
TKT-03966,12377,BK-M82S-42,EMP010,Product,Open,2020-01-23,
TKT-03967,17716,RW-R762,EMP215,Shipping,Resolved,2018-11-09,2019-01-07
TKT-03968,21319,CL-9009,EMP007,BILLING,open,03/23/2024,
TKT-03969,29024,SJ-0194-M,EMP152,Technical,Opened,2012-09-27,
TKT-03970,11676,HB-R720,EMP028,Technical,open,2023-10-31,
TKT-03971,27981,SE-T312,EMP115,Shipping,Pending,2024-06-13,
TKT-03972,23886,FR-R38R-60,EMP028,Returns,open,04/01/2017,
TKT-03973,18011,BK-R50R-52,EMP145,Returns,Opened,2013-11-26,
TKT-03974,27605,BK-R68R-60,EMP252,Billing,OPEN,2014-07-07,
TKT-03975,23663,SJ-0194-M,EMP250,Product,resolved,2014-01-06,04/11/2014
TKT-03976,23770,CS-4759,EMP190,Shipping,Closed,2014-09-10,2014-12-06
TKT-03977,13023,HB-R720,EMP005,Technical,open,2011-02-07,
TKT-03978,28569,FR_M63B_44,EMP257,Shipping,Closed,2016-11-29,2016-12-16
TKT-03979,15032,PRD-FW-M423,EMP097,Product,Pending,2014-12-04,
TKT-03980,27077,FW-M928,EMP043,product,Closed,2022-11-28,2023-02-03
TKT-03981,28408,VE-C304-L,EMP098,Billing,Closed,09/18/2015,2015-10-31
TKT-03982,20217,,EMP281,Shipping,CLOSED,2020-05-03,2020-05-09
TKT-03983,28048,FW-T905,EMP217,Returns,Closed,11/30/2024,02/28/2025
TKT-03984,17431,PRD-HB-R720,EMP259,Shipping,Pending,02/20/2025,
TKT-03985,21947,FR-R38R-58,EMP281,Billing,Pending,2024-03-13,
TKT-03986,20480,LO-C100,EMP043,Technical,Closed,2016-06-03,2016-08-15
TKT-03987,24385,FR-T67U-62,EMP231,Shipping,Resolved,2015-02-04,2015-05-06
TKT-03988,14937,BK-M82B-42,EMP292,Product,Resolved,2025-01-02,2025-02-23
TKT-03989,22011,FR_M63B_40,EMP054,Product,closed,2017-08-26,12/07/2017
TKT-03990,15907,BK-R19B-52,EMP001,Product,Pend,2012-02-09,
TKT-03991,15855,BC-M005,EMP007,Product,Pending,2012-07-10,
TKT-03992,12388,HY-1023-70,EMP071,Shipping,Closed,2013-04-27,05/17/2013
TKT-03993,26175,FR-R72R-48,EMP007,Billing,Pending,04/26/2013,
TKT-03994,13403,HL-U509-R,EMP193,Technical,Open,2016-10-13,
TKT-03995,22943,FR_R92R_62,EMP150,Technical,Resolved,2017-11-27,2017-12-11
TKT-03996,19274,LT_H902,EMP027,Technical,CLOSED,10/06/2013,10/24/2013
TKT-03997,26742,TT-R982,EMP118,Returns,Resolved,2013-08-09,2013-08-14
TKT-03998,20113,SH-W890-S,EMP060,Technical,Resolved,09/02/2015,10/11/2015
TKT-03999,14310,BK-R64Y-38,EMP293,Technical,Pending,2019-09-09,
TKT-04000,12249,FR-M21S-44,EMP096,Account,resolved,04/29/2013,2013-07-07
TKT-04001,25281,PRD-SO-R809-L,EMP105,Technical,Open,2021-09-23,
TKT-04002,12045,BK-R50B-44,EMP005,Technical,Opened,2022-04-18,
TKT-04003,18814,FR-R38R-52,EMP222,Billing,Closed,12/08/2012,2013-01-28
TKT-04004,14201,BK-M18B-52,EMP294,Account,Pend,2017-04-05,
TKT-04005,19431,SJ-0194-M,,Technical,Resolved,02/21/2020,2020-03-28
TKT-04006,16043,BK-R50B-62,EMP206,Returns,Open,2011-03-26,
TKT-04007,16891,FR-R72R-52,EMP027,General,o,2015-07-06,
TKT-04008,24748,BK-R19B-52,EMP119,Product,closed,2015-02-05,2015-04-28
TKT-04009,27518,BK_R68R_60,EMP150,Technical,Open,08/20/2012,
TKT-04010,13284,BK-R50R-44,EMP249,Account,Closed,2023-05-31,2023-06-06
TKT-04011,13762,FR-T67Y-44,EMP121,Billing,Resolve,2024-02-08,03/06/2024
TKT-04012,24467,PK-7098,EMP096,Product,Resolved,2021-06-07,2021-09-26
TKT-04013,12179,RW-M762,,Account,Closed,2018-08-07,2018-09-28
TKT-04014,28734,FR-T98U-60,EMP262,Returns,pending,2012-02-17,
TKT-04015,29332,PD-T852,EMP236,Shipping,Resolved,2012-10-19,2012-11-17
TKT-04016,25495,BB-9108,EMP072,Billing,resolved,2022-09-27,10/14/2022
TKT-04017,14273,BK-R89B-58,EMP006,Product,Open,2020-01-28,
TKT-04018,18147,FR-T67Y-54,EMP187,Product,Pending,2013-09-03,
TKT-04019,15894,BK-T79U-54,EMP286,Account,Open,2015-06-28,
TKT-04020,14100,PU-0452,EMP216,Account,Open,2023-07-18,
TKT-04021,13682,BC-R205,EMP277,Account,Pend,2011-08-02,
TKT-04022,22397,FR-R72Y-40,EMP160,Billing,Open,2024-10-02,
TKT-04023,27049,FR-R72R-48,EMP133,Account,Opened,11/28/2018,
TKT-04024,12025,,EMP026,Technical,Open,2023-10-18,
TKT-04025,23466,TT-R982,EMP174,Returns,OPEN,2015-03-06,
TKT-04026,12901,FR-R72Y-48,EMP167,Billing,Closed,2015-06-10,2015-10-06
TKT-04027,28869,FR-R38B-58,EMP154,Account,o,04/26/2016,
TKT-04028,15193,FR_M63B_38,EMP033,Billing,Resolved,03/23/2013,04/22/2013
TKT-04029,18127,BK-M38S-46,EMP072,Shipping,Open,12/20/2011,
TKT-04030,24386,BK-M47B-48,EMP038,Account,Closed,2013-05-06,06/04/2013
TKT-04031,15696,PD-M562,EMP217,Billing,Pending,2025-01-15,
TKT-04032,28210,SE-T924,EMP080,Shipping,Resolved,2023-12-07,2023-12-29
TKT-04033,22060,BK-M47B-38,EMP064,Shipping,open,2020-08-17,
TKT-04034,18912,BK-M18S-52,EMP182,Billing,Closed,2017-12-14,2018-01-18
TKT-04035,20772,BK-M18B-52,EMP214,Account,Pending,2015-04-14,
TKT-04036,23779,,EMP002,Returns,Open,11/12/2015,
TKT-04037,21534,VE-C304-S,EMP142,Technical,Resolved,2019-05-02,2019-05-08
TKT-04038,13979,BK-M38S-46,EMP300,Shipping,Open,2012-07-02,
TKT-04039,27163,FR-M63S-42,,billing,Open,2013-12-25,
TKT-04040,18617,FR-T98Y-60,EMP089,Product,resolved,2023-07-14,11/05/2023
TKT-04041,29050,FR-M63B-48,EMP175,Billing,Closed,2019-11-09,2020-01-27
TKT-04042,23050,FR-T98U-46,EMP115,Technical,Open,2022-10-30,
TKT-04043,,BK-R79Y-40,EMP127,Product,Open,2021-03-06,
TKT-04044,25329,FR-R92R-44,EMP117,Shipping,Closed,2014-04-21,2014-07-26
TKT-04045,24138,PD-M282,EMP241,Account,open,2018-12-08,
TKT-04046,26254,BK-R19B-58,EMP299,billing,Open,2023-01-05,
TKT-04047,13121,BK-M18S-52,EMP082,Billing,Close,2022-04-02,2022-04-17
TKT-04048,20327,FR-M63S-46,EMP149,Technical,Opened,2019-10-21,
TKT-04049,27705,GL-F110-M,EMP200,Shipping,Open,01/08/2012,
TKT-04050,11114,FR-R92B-52,EMP081,Billing,Closed,2011-07-05,09/17/2011
TKT-04051,22685,BK-T79U-46,EMP044,Product,Pending,04/23/2021,
TKT-04052,23362,FR-R72R-44,EMP043,General,Close,01/07/2020,01/27/2020
TKT-04053,25778,SE-M798,EMP108,Shipping,Resolved,2014-09-10,2014-12-22
TKT-04054,11314,SO-R809-M,EMP104,Returns,Open,2024-04-12,
TKT-04055,24947,BK-R64Y-42,EMP113,Product,Opened,2021-11-16,
TKT-04056,23615,BK-R50B-58,EMP081,Returns,Resolved,2011-01-02,2011-02-23
TKT-04057,16099,PRD-FR-R72R-60,EMP293,Billing,Open,2021-02-09,
TKT-04058,23325,SE-T924,EMP286,billing,Resolved,04/27/2018,05/03/2018
TKT-04059,12344,BK-M18S-52,EMP241,Product,Open,2017-03-02,
TKT-04060,21313,FR-T98Y-46,EMP081,Account,open,2019-12-30,
TKT-04061,17962,,EMP020,General,Clsd,2019-03-21,2019-05-08
TKT-04062,16629,FR-R72R-48,EMP226,Technical,Resolved,2012-04-20,2012-05-27
TKT-04063,19106,HL-U509,EMP120,Shipping,Opened,06/10/2022,
TKT-04064,28289,FR-T98U-54,EMP062,Shipping,Resolved,11/28/2018,03/19/2019
TKT-04065,21001,BK-R50B-48,EMP121,Technical,CLOSED,2018-01-21,2018-05-17
TKT-04066,15816,BK-M18B-48,EMP219,Technical,Opened,2023-01-25,
TKT-04067,15835,BK-M18B-52,EMP051,Billing,Closed,2023-06-05,2023-09-18
TKT-04068,27455,BK-T18Y-62,EMP210,Account,Resolved,2020-03-20,04/26/2020
TKT-04069,26406,GL-H102-S,EMP152,Account,Pending,2022-06-04,
TKT-04070,19816,FR_M21S_44,EMP284,Shipping,Resolved,2021-05-30,2021-08-24
TKT-04071,25251,PRD-BK-R68R-52,EMP156,Product,Opened,2024-05-05,
TKT-04072,22313,FR-R38B-62,EMP183,Product,o,2015-12-12,
TKT-04073,26561,GL-H102-M,EMP043,returns,Open,11/05/2020,
TKT-04074,28119,PD-M340,EMP263,Returns,Resolved,05/20/2019,06/13/2019
TKT-04075,24017,BK-M18B-42,EMP002,Product,resolved,02/25/2011,2011-04-11
TKT-04076,11359,FR-R92R-56,EMP213,Shipping,Open,2011-11-30,
TKT-04077,14783,FR-R72Y-42,EMP087,Shipping,Resolved,03/27/2015,2015-04-21
TKT-04078,26138,PRD-HB-M918,EMP240,Returns,Resolved,2015-09-08,2015-09-19
TKT-04079,12758,BK-M18S-48,EMP022,Product,Resolved,2011-01-29,2011-02-22
TKT-04080,25340,FR-R72R-52,EMP077,Technical,Closed,2020-03-06,06/09/2020
TKT-04081,24890,,EMP160,Returns,Open,2020-11-15,
TKT-04082,19120,FR-M94B-46,EMP045,General,Open,2021-03-28,
TKT-04083,27693,BK-M82B-38,EMP294,Product,PENDING,2015-06-29,
TKT-04084,29127,FK-9939,EMP071,General,Closed,05/06/2018,2018-08-06
TKT-04085,23216,PRD-VE-C304-L,EMP234,Returns,Closed,08/06/2017,2017-08-16
TKT-04086,21028,BK_M68S_46,EMP153,Account,open,12/18/2021,
TKT-04087,18552,FR-R92R-48,EMP266,technical,Resolved,2014-01-20,04/26/2014
TKT-04088,15648,FR-R38B-52,EMP227,Account,Pending,09/13/2014,
TKT-04089,16407,FR-M63S-38,EMP205,Account,Pending,2021-09-23,
TKT-04090,28149,SH-W890-M,EMP257,Shipping,Rsolvd,2012-12-07,2012-12-21
TKT-04091,18164,BK-T18Y-50,EMP106,Returns,Resolved,2023-04-07,2023-06-08
TKT-04092,15064,SH-M897-S,EMP032,Returns,Resolved,2022-09-27,2022-12-08
TKT-04093,12815,FR-R38R-62,EMP086,General,Open,2014-08-08,
TKT-04094,24732,BK-M47B-40,EMP077,Shipping,Open,2017-09-21,
TKT-04095,27338,PRD-FR-T98Y-60,EMP261,Product,Closed,2012-07-07,2012-07-20
TKT-04096,22938,RW-M423,EMP279,General,Resolved,2011-03-09,06/27/2011
TKT-04097,,PD-T852,EMP100,Returns,Closed,2022-02-12,2022-03-28
TKT-04098,15849,PRD-BK-M68B-46,EMP089,Shipping,Open,2023-06-21,
TKT-04099,23774,,EMP097,Technical,OPEN,2024-05-12,
TKT-04100,22075,BK-R19B-48,EMP271,Account,OPEN,2017-11-29,
TKT-04101,12492,BK-M82B-48,EMP237,Account,Open,2024-07-20,
TKT-04102,25382,FR-R92R-48,EMP277,Product,Closed,2012-12-05,2012-12-07
TKT-04103,29280,BK-M47B-38,EMP128,Shipping,Resolved,2013-07-30,2013-08-23
TKT-04104,27283,CA-1098,EMP041,General,Pending,2015-02-08,
TKT-04105,15549,BK-R93R-48,EMP117,General,Resolved,2011-07-12,2011-10-01
TKT-04106,24856,BK-M82S-44,EMP168,Returns,OPEN,2018-08-20,
TKT-04107,19556,GL-F110-M,EMP222,Product,Pending,2022-12-21,
TKT-04108,16102,FR-R38R-58,EMP072,Shipping,Closed,2015-03-28,2015-05-11
TKT-04109,11173,FK-1639,EMP225,Shipping,Closed,2016-08-07,2016-10-19
TKT-04110,21240,SE-T762,EMP180,Shipping,Pending,2018-06-13,
TKT-04111,17706,BB-7421,EMP004,Account,Closed,2017-01-07,01/23/2017
TKT-04112,18246,SO_B909_M,EMP089,Technical,Open,2020-11-08,
TKT-04113,15562,PRD-TT-R982,EMP109,SHIPPING,Resolved,2014-04-26,2014-06-24
TKT-04114,21646,FR-M63S-40,EMP107,Account,Resolved,2013-03-24,2013-04-23
TKT-04115,25280,SE-R581,EMP015,Product,Open,2019-09-12,
TKT-04116,26794,BK-R50B-52,EMP222,Returns,Closed,2019-08-31,2019-09-07
TKT-04117,19803,CH-0234,EMP154,Shipping,Resolved,06/28/2015,2015-07-07
TKT-04118,28634,HL-U509,EMP221,Billing,resolved,06/01/2016,2016-09-04
TKT-04119,14994,FR-R72Y-42,EMP285,Account,open,2015-03-15,
TKT-04120,23045,SB-M891-M,EMP073,Technical,Resolved,2019-09-06,12/15/2019
TKT-04121,26959,BK-R64Y-44,EMP256,Product,Closed,2012-07-14,2012-10-24
TKT-04122,15803,BK-R93R-52,EMP112,Technical,Close,2020-06-08,2020-08-17
TKT-04123,15758,FR-M94S-46,EMP086,Returns,Pending,2013-07-12,
TKT-04124,17628,BK-M38S-40,EMP124,Billing,Closed,2021-02-21,2021-03-25
TKT-04125,13536,FR-T67U-50,EMP064,Product,Opened,2015-04-10,
TKT-04126,18805,BK-R79Y-42,EMP196,Technical,Resolved,2021-12-10,2022-01-29
TKT-04127,12132,PA-T100,EMP001,Billing,Open,2020-04-28,
TKT-04128,14486,BK-M68S-46,EMP223,Account,Closed,2021-06-17,09/28/2021
TKT-04129,17382,ST-1401,EMP221,Product,Open,2011-06-05,
TKT-04130,23056,BK-T18Y-62,EMP243,Product,Resolved,2014-10-21,2014-12-06
TKT-04131,12459,BK-R50R-44,EMP126,returns,open,2024-11-17,
TKT-04132,18494,LT-T990,EMP263,Product,Pending,2012-05-24,
TKT-04133,15548,HB-M918,EMP148,Returns,Pending,2011-06-05,
TKT-04134,17883,,EMP282,Shipping,Closed,05/10/2020,2020-06-13
TKT-04135,16544,BB-8107,EMP290,Billing,Resolved,10/01/2019,2020-01-15
TKT-04136,28803,FR-T67Y-54,,Returns,Pending,2019-02-11,
TKT-04137,14404,BK-R68R-44,EMP177,Billing,open,2021-04-13,
TKT-04138,27322,FR-M21B-42,EMP082,account,Pending,2019-12-04,
TKT-04139,14095,PD-R347,EMP060,Account,Pend,2011-12-12,
TKT-04140,14459,SH-W890-L,EMP210,Account,pending,2015-12-01,
TKT-04141,13355,BK-M82B-44,EMP110,General,Open,12/17/2014,
TKT-04142,13778,FR-R38B-48,EMP261,billing,Opened,2012-10-27,
TKT-04143,15287,BK-T18U-54,EMP163,Shipping,Resolved,2017-08-06,2017-08-17
TKT-04144,27124,SH_M897_X,EMP247,Product,Pending,2022-04-30,
TKT-04145,28955,HS-3479,EMP010,Billing,Closed,01/10/2016,2016-03-16
TKT-04146,18811,FR-M21S-42,EMP107,Technical,Pending,2015-09-02,
TKT-04147,16594,SH-M897-M,EMP158,Product,pending,2011-10-11,
TKT-04148,14705,BK-M18B-42,EMP108,account,Pending,2023-04-24,
TKT-04149,11644,FR-R38R-60,EMP148,Returns,Open,2013-04-14,
TKT-04150,16495,TI-M602,EMP246,returns,Pending,01/06/2014,
TKT-04151,21972,HL-U509-R,EMP211,Account,CLOSED,2013-07-30,11/22/2013
TKT-04152,21658,GL-H102-S,EMP276,Product,Resolved,02/26/2014,2014-06-20
TKT-04153,23061,BK-M82S-38,EMP110,Product,Closed,2014-07-08,2014-10-15
TKT-04154,13537,SE-M798,EMP167,product,Pending,10/03/2017,
TKT-04155,19062,TT-T092,EMP225,Technical,Open,2015-04-29,
TKT-04156,15580,FR-M63S-46,EMP276,Billing,CLOSED,2012-04-02,2012-07-06
TKT-04157,18416,RW-M423,EMP133,Product,Pending,2021-05-15,
TKT-04158,16285,BB-9108,EMP058,Account,closed,2014-09-14,2014-10-02
TKT-04159,20170,FR-R72Y-48,EMP173,Account,Closed,2024-10-27,2025-02-11
TKT-04160,17114,BK-R50R-58,EMP126,Technical,Pending,2011-09-09,
TKT-04161,13861,,EMP228,Returns,Resolved,2023-06-27,2023-08-17
TKT-04162,,BK-M38S-38,EMP217,Billing,Pending,2021-05-15,
TKT-04163,12012,FB-9873,EMP027,Shipping,Resolved,04/12/2020,2020-05-08
TKT-04164,21028,FR-R92R-56,EMP236,Billing,Resolved,09/19/2011,2011-09-28
TKT-04165,21805,TI_M267,EMP259,Account,Resolved,06/15/2015,08/26/2015
TKT-04166,20289,CS-4759,EMP186,billing,Resolved,2012-08-12,2012-10-30
TKT-04167,19196,HL-U509,EMP201,Returns,Open,2021-07-27,
TKT-04168,23383,CS_9183,EMP032,Billing,Pending,12/14/2013,
TKT-04169,,HS-0296,EMP175,Shipping,Open,12/01/2022,
TKT-04170,13533,RW_R623,EMP192,Shipping,Closed,2017-05-06,2017-05-16
TKT-04171,22122,FR-M94S-44,EMP044,shipping,Closed,2019-08-12,2019-10-22
TKT-04172,17743,FR-R38R-60,EMP037,Product,Pending,2015-11-10,
TKT-04173,15424,TI_M602,EMP299,Billing,Pending,2016-02-01,
TKT-04174,19150,SJ-0194-L,,RETURNS,Resolved,2019-03-07,2019-04-13
TKT-04175,25038,HS-2451,EMP180,returns,Pending,2023-07-10,
TKT-04176,16679,CS-4759,EMP254,Product,Pending,2020-12-28,
TKT-04177,26374,RW-M928,EMP210,Technical,Resolved,2011-03-31,2011-07-21
TKT-04178,13986,BK-R89B-44,EMP220,Shipping,Open,2024-04-07,
TKT-04179,20831,HB-R504,EMP127,Shipping,Opened,2014-07-07,
TKT-04180,26610,SH-M897-X,EMP106,Returns,Pending,06/24/2012,
TKT-04181,26787,BK-R19B-58,EMP180,Returns,Pending,2013-09-05,
TKT-04182,11093,BK-M18B-44,EMP202,Returns,Closed,2018-11-11,2018-11-23
TKT-04183,28652,FR_R72Y_48,EMP013,Shipping,Open,2012-12-30,
TKT-04184,21926,BK-R50B-62,EMP230,Product,Open,09/16/2018,
TKT-04185,22526,BK-T18Y-54,EMP194,Shipping,In Progress,2020-04-11,
TKT-04186,18588,FR-T98Y-60,EMP265,Billing,resolved,2021-01-08,2021-03-02
TKT-04187,999999,FR-T67U-62,EMP136,Returns,Resolved,2015-09-16,2015-10-22
TKT-04188,18318,FR-R72R-48,EMP152,Product,closed,2017-08-05,2017-11-06
TKT-04189,18123,FR-M94S-52,EMP033,Billing,CLOSED,03/04/2023,2023-03-21
TKT-04190,12262,TT-M928,EMP163,Technical,closed,2016-06-13,2016-07-06
TKT-04191,17255,BK-M82S-44,EMP038,Account,Pending,2021-06-25,
TKT-04192,26786,PU-M044,EMP150,returns,Resolved,2013-09-28,12/27/2013
TKT-04193,24073,SB-M891-S,EMP086,Shipping,Pending,2022-06-24,
TKT-04194,21482,HL-U509-R,EMP088,Product,Closed,2011-03-11,05/09/2011
TKT-04195,22181,TI-M823,EMP284,account,Closed,2014-10-11,2014-12-14
TKT-04196,26445,BK-R89B-48,EMP146,Billing,Pending,2020-11-05,
TKT-04197,27351,SH-M897-L,EMP060,Shipping,Pending,2017-05-15,
TKT-04198,20553,FR-R72R-52,EMP166,Technical,pending,2016-12-24,
TKT-04199,13873,FR-R38R-52,EMP051,Product,o,2019-09-02,
TKT-04200,12857,FR-R38R-62,EMP206,Technical,resolved,2018-10-12,2019-01-15
TKT-04201,28500,FR-T67U-54,EMP144,Product,Resolved,05/08/2022,08/29/2022
TKT-04202,25628,BK-R19B-58,EMP201,Account,Pending,2015-06-08,
TKT-04203,22207,FR-R38B-44,EMP065,Shipping,Closed,2011-09-22,2011-12-07
TKT-04204,13417,PRD-BK-R19B-44,EMP006,Billing,Closed,2024-12-26,2025-01-07
TKT-04205,25047,FW-R762,EMP037,Shipping,Pending,2012-06-11,
TKT-04206,12545,SB-M891-S,EMP050,RETURNS,Closed,05/17/2020,2020-08-29
TKT-04207,28975,HB-M763,EMP149,Account,Pending,2024-02-07,
TKT-04208,27920,SH-W890-L,EMP294,Product,Resolved,2016-05-25,08/04/2016
TKT-04209,22689,BK-M68B-46,EMP051,General,Resolved,11/04/2020,2021-02-22
TKT-04210,21387,FR_M21S_52,EMP075,Billing,Closed,07/13/2011,2011-09-26
TKT-04211,20521,SB-M891-S,EMP034,Shipping,Resolved,2018-10-19,2019-01-26
TKT-04212,27108,BK-R50R-62,EMP104,Product,Open,12/13/2022,
TKT-04213,22956,CA-1098,EMP257,Account,Open,2019-07-03,
TKT-04214,28382,FR-M94S-52,EMP250,billing,Closed,2017-01-03,2017-03-10
TKT-04215,23526,SH-W890-M,EMP294,Product,Rsolvd,2017-09-21,2018-01-19
TKT-04216,21708,CS_9183,EMP222,Shipping,Pending,2024-12-19,
TKT-04217,25002,GL-F110-S,EMP215,Account,Resolved,05/02/2014,2014-08-19
TKT-04218,13649,LJ-0192-S,EMP177,Billing,Pending,2012-01-24,
TKT-04219,11015,FR-R38R-62,,Technical,Pending,2020-04-03,
TKT-04220,12682,FR-R38R-48,EMP246,Shipping,Closed,03/16/2020,2020-04-30
TKT-04221,20959,BK-M68S-38,EMP299,Billing,Open,03/13/2021,
TKT-04222,18182,BK-M18B-44,EMP276,Billing,Closed,2014-02-02,2014-04-28
TKT-04223,24185,FR-M94S-52,EMP099,Product,Pending,08/17/2023,
TKT-04224,21668,FR-M21S-42,EMP002,Billing,resolved,2020-02-01,2020-03-19
TKT-04225,15177,BK-M18B-44,,Technical,Resolved,2015-10-06,2016-01-08
TKT-04226,24512,BK-R64Y-44,EMP236,Returns,Pending,2015-11-05,
TKT-04227,28111,TT-R982,EMP058,Technical,closed,2023-11-15,01/19/2024
TKT-04228,22870,BK-T79Y-46,EMP130,Returns,Pending,2012-12-28,
TKT-04229,27185,VE-C304-M,EMP197,Product,PENDING,08/29/2017,
TKT-04230,16044,FR-R72Y-38,EMP189,Returns,Resolved,2020-08-29,2020-11-08
TKT-04231,17212,TI-R628,EMP205,Account,Open,2018-11-21,
TKT-04232,20490,RW-T905,EMP017,Returns,Pending,2022-03-18,
TKT-04233,,BK-M47B-38,EMP120,Technical,Closed,12/20/2012,2013-02-21
TKT-04234,28517,FR-R72R-52,EMP277,technical,Closed,11/29/2020,2021-03-26
TKT-04235,15754,FR-M21B-52,EMP012,Product,Pending,2014-04-18,
TKT-04236,15633,BK-R89B-58,EMP078,Technical,Opened,06/10/2013,
TKT-04237,27684,BK-T79U-60,EMP077,Product,Closed,2014-09-03,2014-11-10
TKT-04238,20281,FR-M21B-44,EMP189,Returns,Closed,2012-02-03,03/30/2012
TKT-04239,22036,GL-H102-S,EMP066,Account,Closed,2013-07-31,08/14/2013
TKT-04240,16620,LT-H902,EMP021,Returns,pending,2019-04-22,
TKT-04241,17861,TG-W091-L,EMP026,billing,PENDING,2016-01-20,
TKT-04242,28147,FW-R762,EMP183,Account,Open,2022-11-07,
TKT-04243,11217,FW-R762,EMP142,Product,Pending,2017-12-19,
TKT-04244,23529,HS-0296,EMP182,Billing,Resolved,2019-04-25,2019-05-30
TKT-04245,24179,FR-T98U-60,EMP240,Shipping,Open,03/03/2013,
TKT-04246,28371,BK-M38S-42,EMP024,Account,RESOLVED,05/03/2016,2016-06-01
TKT-04247,15107,BK-T79U-46,EMP104,Billing,Closed,2024-11-03,2024-11-23
TKT-04248,12759,FR-T98U-46,EMP180,Billing,Close,2023-03-19,2023-04-25
TKT-04249,14269,FW-R623,EMP141,General,Opened,12/23/2014,
TKT-04250,14640,BK-T44U-60,EMP137,Billing,Pending,2024-08-24,
TKT-04251,21815,FR-M94B-46,EMP299,Technical,Opened,08/05/2022,
TKT-04252,14724,FR-M63B-44,EMP262,General,Open,05/24/2014,
TKT-04253,26920,LT-H903,EMP038,Shipping,Open,2019-12-01,
TKT-04254,22251,FR-T67Y-50,EMP003,Account,Resolved,2017-02-21,2017-03-13
TKT-04255,18371,FR-R38B-58,EMP016,Returns,Open,2015-11-25,
TKT-04256,24458,BK-M47B-44,EMP230,Billing,Resolved,2018-05-15,2018-09-03
TKT-04257,28026,HS-0296,EMP104,billing,Pending,2017-08-04,
TKT-04258,17111,SO-R809-M,EMP176,Technical,Clsd,2016-04-12,06/18/2016
